heroName_5,药剂师,Apothecary
heroStory_5,小红帽从小就对自然世界充满了好奇，喜欢做一些古怪的实验。为了照顾上了年纪的外婆，小红帽偷偷跟着疯狂药剂师学会了配置廉价药剂的方法。外婆在小红帽的照料下精神焕发，而小红帽也发现自己能够炼制出的药剂远远不止这些，只要她能够控制元素之间的配比，甚至可以通过药剂影响空气变化...,"Little Red Riding Hood has been filled with curiosity for the natural world ever since childhood, and enjoys performing strange experiments. To care for her aging Grandma, she secretly learned how to concoct cheap potions from the crazy apothecary. "
heroGrowName_102,清除,Clear
heroGrowStory_102,从卡组中选择{0}张卡移除,Select {0} cards to remove from the deck.
heroGrowName_103,行动,Action
heroGrowStory_103,获得{0}行动力,Get {0} Action.
heroGrowName_104,强化,Enhance
heroGrowStory_104,获得{0}次升级卡牌的机会,Get {0} chances to upgrade cards.
heroGrowName_105,生命,health
heroGrowStory_105,生命上限+{0},Maximun health +{0}
heroGrowName_106,魔法,Mana
heroGrowStory_106,初始魔法+{0},Initial mana +{0}
heroGrowName_107,装备槽,Equipment Slot
heroGrowStory_107,入场佩戴装备+{0},Equipment that can be worn into combat +{0}
heroGrowName_109,财富,wealth
heroGrowStory_109,获得{0}金币,Get {0} gold 
heroGrowName_200,卡牌,Card
heroGrowStory_200,随机获得{0}张卡（随机库与商店出售规则一样），本描述不显示，显示出售卡牌的描述即可,Get {0} cards at random (random deck has the same rules as shop sales). This description is not displayed. It will only be displayed when card sale description is.
heroGrowName_199,魔法,Mana
heroGrowStory_199,初始魔法+{0},Initial mana +{0}
heroSkillName_17,惩戒,Discipline
heroSkillStory_17,恢复造成伤害50%的生命（持续2回合）。冷却：2次战斗,Restore health equal to 50% of damage dealt (lasts 2 turns). Cooldown: 2 combats.
heroSkillName_7,祈祷,Prayer
heroSkillStory_7,再进行1回合。冷却：3次战斗,Speed: Get 1 extra turn. Cooldown: 3 combats.
heroSkillName_11,连击,Combo
heroSkillStory_11,复制下1张使用的牌。冷却：2次战斗,Copy the next card used. Cooldown: 2 combats.
heroSkillName_15,残影,Afterimage
heroSkillStory_15,免疫伤害，持续至下回合。冷却：2次战斗,Immunity to all damage. Lasts 1 turn. Cooldown: 2 combats.
heroSkillName_18,顽强,Tenacity
heroSkillStory_18,获得损失生命值的护甲。冷却：3次战斗,Gain Armor equivalent to the health you have lost. Cooldown: 3 combats.
heroSkillName_19,灵巧,Dexterity
heroSkillStory_19,获得2点行动力，本回合每使用1张行动牌，回复3点生命。冷却：3次战斗,Gain 2 Action. Restore 3 health when you play an action card. Cooldown: 3 combats.
heroSkillName_20,沉思,Introspection
heroSkillStory_20,本回合咒术牌消耗减半，受到伤害减半。冷却：2次战斗,Spell card cost for this turn is halved. Damage taken is halved. Cooldown: 2 combats.
heroSkillName_21,咒语,Incantation
heroSkillStory_21,本回合造成伤害+5，抽2张牌。冷却：3次战斗,Deal 5 additional damage this turn. Draw 2 cards. Cooldown: 3 combats.
heroSkillName_25,傀儡,Puppet
heroSkillStory_25,复制最左边的手牌，使其行动力/法力消耗变为0。冷却：2次战斗,"Copy the leftmost card in your hand,its action/mana costs 0. Cooldown: 2 combats."
heroSkillName_26,帷幕,Curtain
heroSkillStory_26,选择一张牌加入手牌。冷却：2次战斗,Move 1 card from your deck to your hand. Cooldown: 2 combats.
heroSkillName_41,提炼,Refine
heroSkillStory_41,抽2张牌，将抽到的咒术牌效果加倍。冷却：2次战斗,Draw 2 cards.Double the effect of spell cards you draw.
heroSkillName_42,特效药水,Quick-acting Potion
heroSkillStory_42,选择获得：30点生命/20点法力/3点行动力。冷却：3次战斗,Choose one: 30 health/20 mana/3 Action. Cooldown: 3 combats.
heroTalentName_11,勇气,Courage
heroTalentDesc_11,将1个事件随机替换成新的。冷却：3次战斗,Replaces 1 event with another one at random. Cooldown: 3 combats.
heroTalentName_10,传送,Conveyance
heroTalentDesc_10,探索阶段，将场上的事件重置并刷新。冷却：4次战斗,"For exploration stage, all combatfield events are reset and refreshed. Cooldown: 4 combats."
heroTalentName_3,发现,Discovery
heroTalentDesc_3,免费打开一个宝箱。\n冷却：4次战斗,Open one chest for free. Cooldown: 4 combats.
heroTalentName_4,重生,Cure
heroTalentDesc_4,回复全部生命。冷却：4次战斗,Restore all health. Cooldown: 4 combats.
heroTalentName_1,洗礼,Baptism
heroTalentDesc_1,选择卡组中的1张卡升级。冷却：5次战斗,Select 1 card from the deck to upgrade. Cooldown: 5 combats.
heroTalentName_2,迷惑,Confusion
heroTalentDesc_2,下次商店购买价格减半。\n冷却：6次战斗,Get your next shop purchase at half price. Cooldown: 6 combats.
heroTalentName_5,祝福,Blessing
heroTalentDesc_5,变化你的一张牌。\n冷却：6次战斗,Transform one of your cards. Cooldown: 6 combats.
heroTalentName_101,移物,Appropriation
heroTalentDesc_101,将商店页面最靠左的物品置入你的背包。冷却：6次战斗,Steal the leftmost card in the shop. Cooldown: 6 combats.
heroTalentName_102,探索,Exploration
heroTalentDesc_102,从2张随机事件牌中选择1张，洗入剩余书页。冷却：5次战斗,Discover 1 event card. Cooldown: 4 combats.
heroTalentName_103,削魂,Soul Shred
heroTalentDesc_103,下次战斗敌方生命上限减少20%。冷却：2次战斗,Maximun health of the next combat's enemies decreases by 20%. Cooldown: 2 combats.
heroTalentName_104,调制,1
heroTalentDesc_104,从3张牌中选择一张获得。冷却：6次战斗,1
heroTalentName_105,点金,Golden Touch
heroTalentDesc_105,将1张牌转化为金币。\n冷却：6次战斗,Transform a card to gold.\nCooldown: 6 combats.
monsterName_1001,催眠师,Hypnotist
monsterDesc_1001,隐约中看到一个拿\n着怀表的怪人,You can just about make out a strange man holding a pocket watch.
monsterName_1002,醉鬼,Drunkard
monsterDesc_1002,前方有一个摇摇\n晃晃的大叔,There's a man stumbling up ahead.
monsterName_1003,幼兔,Bunny
monsterDesc_1003,这只兔子看上去可\n不像一只宠物,This rabbit doesn't look like a pet.
monsterName_1004,魔法学徒,Magic Apprentice
monsterDesc_1004,她的魔法似乎\n还需要练习,It seems like she needs to practice her magic more.
monsterName_1005,小狼狗,Wolf Puppy
monsterDesc_1005,为了保护正在睡觉的老乞丐，它不让你靠近,It's protecting the sleeping beggar and won't let you near.
monsterName_1006,木匠,Carpenter
monsterDesc_1006,他的脸蛋看上\n去红扑扑的,His face is flushed.
monsterName_1007,疯狂药剂师,Crazy Apothecary
monsterDesc_1007,臭名昭著的药剂师想\n把你抓进实验室,The notorious apothecary is trying to get you into his lab.
monsterName_1008,稻草人,Scarecrow
monsterDesc_1008,天呐！他居然\n在看着你…,Gosh! He's looking at you...
monsterName_1009,村庄守卫,Village Guard
monsterDesc_1009,他非常警惕,He is very alert.
monsterName_1010,巡逻兵,Patroller
monsterDesc_1010,他一直走来走去，你\n始终无法绕开他,He's walking back and forth. There's no way around him.
monsterName_1011,贪睡蝙蝠,Sleepy Bat
monsterDesc_1011,它睡着了？\n真的睡着了？,"Is it sleeping? Like, really sleeping?"
monsterName_1012,耐心蜘蛛,Patient Spider
monsterDesc_1012,你似乎被它的蛛\n网给粘住了,You almost got caught in its web.
monsterName_1013,厨师,Cook
monsterDesc_1013,你差点就撞上他了,You almost ran into him.
monsterName_1014,逃犯,Fugitive
monsterDesc_1014,这个人满头大\n汗，气喘吁吁,This guy is breathing heavily and covered in sweat.
monsterName_1015,伐木工叔叔,Lumberjack
monsterDesc_1015,他很疑惑你为什么\n半夜还要外出？,He wonders why you are out in the middle of the night.
monsterName_1016,蘑菇,Mushroom
monsterDesc_1016,它很紧张，很\n害怕被踩到,"It looks at you nervously, like it's afraid you'll step on it."
monsterName_1017,武器小偷,Weapon Thief
monsterDesc_1017,鬼鬼祟祟的他正在\n踮起脚尖走路,He is sneaking around on tiptoe.
monsterName_1018,食人花,Piranha Plant
monsterDesc_1018,张开花瓣，散发清\n香，闻一闻？,It's in bloom and smells nice. Want to take a sniff?
monsterName_1019,幽会女子,Tryst Woman
monsterDesc_1019,她貌似正在考虑\n是否赴约…,She looks like she is considering making an appointment...
monsterName_1020,魔镜,Magic Mirror
monsterDesc_1020,这难道就是女巫\n遗失的宝物？,Is this the treasure the witch dropped?
monsterName_1021,魅惑花妖,Charm Sprite
monsterDesc_1021,当心！不要被她\n的眼神所迷惑,Be careful! Don't become entranced by her eyes.
monsterName_1022,感染者,Infected
monsterDesc_1022,他的脸上写满了痛苦,There's a look of pain is on his face.
monsterName_1023,雪魔,Snow Brute
monsterDesc_1023,伴随着下雪，他的身\n躯看上去越来越大,"As it snows more, his body seems to be getting bigger and bigger."
monsterName_1024,幽会男子,Tryst Man
monsterDesc_1024,他正在等一个人？,Is he waiting for someone?
monsterName_1025,石精灵,Stone Elemental
monsterDesc_1025,这块巨石正在故意\n阻挡你的道路,This giant boulder is deliberately blocking your way.
monsterName_1026,机械魔术师,Mech Magician
monsterDesc_1026,森林里的动物都很喜\n欢他的魔术表演,The creatures in the forest all love his magic shows.
monsterName_1027,古堡三杰,Castle Heroes
monsterDesc_1027,异常兴奋的他们\n看上去很好客,"They look weirdly excited, but also hospitable."
monsterName_1028,南瓜先生,Mr. Pumpkin
monsterDesc_1028,他的眼神里为什么\n充满了复仇？,Why is there a look of vengeance in his eyes?
monsterName_1029,地狱三头犬,Cerberus
monsterDesc_1029,关在教堂里的恶犬为什么会出现在森林？,Why would the hellhound that's trapped in the church appear in the forest?
monsterName_1030,蛤蟆预言家,Toad Prophet
monsterDesc_1030,他似乎想告诉你点什\n么，但是又很犹豫,"It seems he wants to tell you something, but he's hesitant."
monsterName_1031,欲望泥潭,Lusty Quagmire
monsterDesc_1031,越挣扎越陷入，战\n斗无法避免,"The more you struggle, the deeper you sink. Battle can't be avoided."
monsterName_1032,女占卜师,Fortuneteller
monsterDesc_1032,她热切的盯着水晶球，好像看到了你的未来,"She stares eagerly at the crystal ball, like she is seeing your future."
monsterName_1033,雷精灵,Lightning Elemental
monsterDesc_1033,碰到它后你感觉\n全身一阵酥麻,You become numb all over when you run into it.
monsterName_1034,守墓小鬼,Grave Guardian
monsterDesc_1034,他…在墓地里蹦\n蹦跳跳？？？,It's... jumping around the graveyard?
monsterName_1035,死神,Death
monsterDesc_1035,不会有错，这是\n死亡的气息！,"Make no mistake, this is the bringer of death!"
monsterName_1036,猪寡妇,Pig Widow
monsterDesc_1036,胖胖的她吞了吞口水,Her mouth won't stop watering.
monsterName_1037,鬼娃娃,Ghost Doll
monsterDesc_1037,他抛弃了主人？或者\n主人抛弃了他？,Did he abandon his master? Or did his master abandon him?
monsterName_1038,树精,Treant
monsterDesc_1038,好大的树，等\n等！它在动！,It's a huge tree. Wait... It's moving!
monsterName_1039,恶魔,Devil
monsterDesc_1039,他身上散发的邪恶\n让人直冒冷汗,Just the sight of him is enough to send a shiver down your spine.
monsterName_1040,幽灵船长,Phantom Captain
monsterDesc_1040,一个没有船的船长，他有话想对你说,A captain without a ship. He has something to say to you.
monsterName_1041,无头骑士,Headless Horseman
monsterDesc_1041,虽然没有表情，但依\n旧可以感受到威严,"Obviously it doesn't have facial expressions, but it still feels majestic."
monsterName_1042,蘑菇国王,Mushroom King
monsterDesc_1042,还真是头一回看到\n这么大的蘑菇,"On second glance, yep, it's a giant mushroom."
monsterName_1043,魔女,Demoness
monsterDesc_1043,作为恶魔的女儿，她\n爱上了一个人类,"Even though she's the Devil's daughter, she's fallen in love with a human."
monsterName_1044,赌徒,Gambler
monsterDesc_1044,身上飘着烟和\n酒的味道…,An air of smoke and booze surrounds him...
monsterName_1045,雪怪,Yeti
monsterDesc_1045,附近的草地上有着\n一层薄薄的霜…,There is a thin layer of frost on the grass...
monsterName_1046,火精灵,Fire Elemental
monsterDesc_1046,身边的气温正在升高,The temperature around it is rising.
monsterName_1047,野孩子,Feral Child
monsterDesc_1047,他很想与你一起玩耍，想要摆脱他并不容易,He really wants to play with you. It's not easy to get rid of him.
monsterName_1048,水精灵,Water Elemental
monsterDesc_1048,流水正在逐渐凝固,The flow of the water is gradually slowing down.
monsterName_1049,土精灵,Earth Elemental
monsterDesc_1049,你感受到大地在震动,You feel the earth quake.
monsterName_1050,老法师,Old Mage
monsterDesc_1050,这只猫头鹰…\n拿着法杖？！,Why is this owl...carrying a staff?!
monsterName_1051,堕落牧师,Fallen Priest
monsterDesc_1051,居然有人在这可怕\n的夜里祈祷？,Why is somebody out praying on this spooky night?
monsterName_1052,猎人,Hunter
monsterDesc_1052,考虑到你的安危，他急于想把你赶出森林,"Worried for your safety, he presses you to leave the forest."
monsterName_1053,幽灵,Phantom
monsterDesc_1053,虽然失去了肉体，却没有忘记自己的信念,"It may have lost its physical body, but it has not forgotten its beliefs."
monsterName_1054,胆小的收藏家,Cowardly Collector
monsterDesc_1054,他的双眼紧紧的\n盯着你的背包,He's staring at your backpack intently.
monsterName_1055,伪装宝箱,Disguised Chest
monsterDesc_1055,快看！那边藏着\n一个宝箱！,Look! There's a treasure chest over here!
monsterName_2001,南瓜王(Boss),Pumpkin King 
monsterDesc_2001,你被南瓜军团包\n围，无处可逃,You are surrounded by the Pumpkin Army. There's no way out.
monsterName_2006,精灵女王(Boss),Elf Queen 
monsterDesc_2006,她热爱大自然，痛恨\n自私贪婪的人类,She loves nature and loathes the selfish greed of man.
monsterName_2007,女巫(Boss),Witch 
monsterDesc_2007,我的苹果被谁偷走了？,Who took my apples?
monsterName_2002,影魔(Boss),Shade 
monsterDesc_2002,这…这个人…\n是你自己？,Is...is that your own shadow?
monsterName_2008,梦境之树(Boss),Dream Tree 
monsterDesc_2008,你已经无法分清楚这\n是梦境还是现实,You can't tell what's real and what's a dream.
monsterName_2009,金刚(Boss),Kong 
monsterDesc_2009,巨大无比身躯挡\n住了你的去路,A massive creature blocks your way out.
monsterName_2003,鼠婆婆(Boss),Rat Grandma 
monsterDesc_2003,一个矮小的身影\n越来越近…,A small shadow gets closer and closer...
monsterName_2004,狼外婆(Boss),Wolf Grandma 
monsterDesc_2004,她品着茶，异常优雅,She sips tea and look abnormally elegant.
monsterName_2005,独角怪(Boss),Horned Ogre 
monsterDesc_2005,它愤怒的敲击着\n双手的兵器,It angrily smashes its sword against its shield.
monsterName_2010,泉水之灵(Boss),Spring Spirit 
monsterDesc_2010,你在凝视它的同时，她也在凝视着你,"As you stare at her, she stares back at you."
monsterName_2011,怒熊(Boss),Rage Bear 
monsterDesc_2011,这头熊已经愤怒\n到丧失了理智,This bear is angry beyond reason.
monsterName_2012,吸血鬼(Boss),Vampire 
monsterDesc_2012,鲜血的味道，越\n来越浓烈…,The smell of fresh blood becomes more and more intense...
monsterName_2013,鳄鱼(Boss),Crocodile 
monsterDesc_2013,看上去更像是用\n来过河的浮木,It almost looks like a log that could be used to cross a river.
monsterName_2014,魔神,Fiend 
monsterName_2015,铁皮人(Boss),Tin Man 
monsterDesc_2015,这个机器人似乎有\n一颗人类的心,This robot seems to have a human heart.
monsterName_2016,狼人(Boss),Werewolf 
monsterDesc_2016,为…为什么追捕\n我…不要逼我…,Wh-why are you hunting me? Don't make me mad...
monsterName_2017,神父(Boss),Priest 
monsterDesc_2017,我们每个人都有罪,We all have sin.
monsterName_2018,被困章鱼(Boss),Trapped Octopus 
monsterDesc_2018,虽然她一直企图挣脱出来，但始终没有效果,She keeps trying in vain to break free.
monsterName_2019,神秘人(Boss),Mystery Men
monsterDesc_2019,小红帽…快到\n外婆的怀里来,Little Red Riding Hood... Come give Grandma a hug.
monsterName_3001,掘墓人,Gravedigger
monsterDesc_3001,他背着一口很重\n很重的棺材,He's carrying a very heavy coffin.
monsterName_3002,蛙王,Frog King
monsterDesc_3002,插了翅膀也不会\n飞的大青蛙,Adding wings to a frog still won't make it fly.
monsterName_3003,教会医师,Church Doctor
monsterDesc_3003,你需要麻药，\n还是截肢？,"Do you need an anesthetic, or an amputation?"
monsterName_3004,夜鸦,Nightcrow
monsterDesc_3004,他的眼睛，一闪一闪,"His eyes, their twinkling."
monsterName_3005,圣诞矮人,Christmas Dwarf
monsterDesc_3005,前方有一条凶恶的大\n猫…等等上面还\n有个小矮人？,There is a ferocious dog up ahead... Is that a dwarf on it?
monsterName_3006,鱼人,Merfolk
monsterDesc_3006,好看的鱼人才叫美人鱼,Only the pretty merfolk are called mermaids.
monsterName_3007,熊法师,Bear Mage
monsterDesc_3007,这是一只会魔\n法的…熊？,Is this a bear that can use magic?
monsterName_3008,森林执法官(Boss),Forrest Lawman
monsterDesc_3008,他的眼神里，似乎有\n不可告人的过去,There is an unspeakable past behind his eyes.
monsterName_3009,蘑菇长老(Boss),Mushroom Elder 
monsterDesc_3009,这只蘑菇…又长又老,This mushroom... It looks ancient.
monsterName_3010,寻宝者(Boss),Treasure Hunter
monsterDesc_3010,他好像在找什么东西,He seems to be looking for something.
monsterName_4001,乞讨者,Beggar
monsterDesc_4001,他看上去很可怜,A man who appears to be down on his luck.
monsterName_4002,传教士,Missionary
monsterDesc_4002,他传递的是神的箴言还是恶魔的低语？,Is he spreading the word of God or the Devil's lies?
monsterName_4003,灵魂囚徒,Soul Prisoner
monsterDesc_4003,怎样的枷锁可以困住没有肉体的灵魂？,What kind of shackles are capable of holding a disembodied soul?
monsterName_4004,变色龙,Chameleon
monsterDesc_4004,这是一只爱吃蘑菇的变色龙？！,A chameleon's that likes to eat mushrooms?!
monsterName_4005,丛林巨人,Jungle Giant
monsterDesc_4005,看他，比森林里的古树都高！,Look at him. He's bigger than the oldest trees in the forest.
monsterName_4006,黑玫瑰,Black Rose
monsterDesc_4006,嗯，熟悉的花香,"Hmm, a familiar scent."
monsterName_4007,纵火者,Arsonist
monsterDesc_4007,有他的地方就有火光,"Wherever there's fire, he won't be far away."
monsterName_4008,饥饿狼王(Boss),Wolf King (Boss)
monsterDesc_4008,看上去，他锁定了猎物,It looks like he's locked on to his prey.
monsterName_4009,石中剑（Boss),Sword in Stone (Boss)
monsterDesc_4009,这并不是亚瑟王拔出来的那把剑,This is definitely not the sword that King Arthur pulled from the stone.
monsterName_4010,死灵傀儡师(Boss),The Puppeteer (Boss)
monsterDesc_4010,听，他的人偶会说话,"Listen, his puppets speak"
cardName_100040,思考,Contemplation
cardDesc_100040,每回合开始时获得3法力,Gain 3 mana at the start of each turn.
cardName_100050,同情,Sympathy
cardDesc_100050,敌方每回合使用的第1张牌无效化,The first card the enemy uses each turn will be rendered invalid.
cardName_100070,狡猾,Cunning
cardDesc_100070,每回合随机触发一种效果：75%造成怪物等级的伤害，25%抽1张卡,"Triggers a random effect each turn: 75% chance of dealing damage equal to monster level, 25% chance of drawing 1 card."
cardName_100170,手工,Handiwork
cardDesc_100170,夺取对手使用的装备,Seize your opponent's equipment.
cardName_100190,迷失,Blur
cardDesc_100190,50%的概率不受到攻击卡的伤害,50% chance of not taking damage from attack cards.
cardName_100200,镜像,Mirror
cardDesc_100200,复制对手的卡组,Copy your opponent's deck.
cardName_100220,魔抗,Magic Resistance
cardDesc_100220,受到元素伤害减半,Halves the elemental damage taken.
cardName_100230,虚无,Emptiness
cardDesc_100230,受到物理伤害减半,Halves the physical damage taken.
cardName_100240,治愈,Cure
cardDesc_100240,回合开始时，回复{0}生命,Restore {0} health at start of turn.
cardName_100290,恐惧,Fear
cardDesc_100290,敌人10秒内会强制回合结束,The enemy's turn is forced to end in 10 seconds.
cardName_100300,死亡,Death
cardDesc_100300,自己会在3回合后死亡,You die after 5 turns.
cardName_100330,风行,Lightning Rod
cardDesc_100330,受到雷属性伤害减半,Halves the lightning damage taken.
cardName_100340,火源,Fireproofing
cardDesc_100340,受到火属性伤害减半,Halves the fire damage taken.
cardName_100350,抗体,Antibodies
cardDesc_100350,毒伤害减半,Immunity to Poison damage.
cardName_100360,震慑,Defang
cardDesc_100360,敌人行动力-1，且回合开始时法力值减少4,"Enemy action -1, and reduces mana by 4 at start of turn."
cardName_100370,水门,Waterproofing
cardDesc_100370,受到水属性伤害减半,Halves the water damage taken.
cardName_103710,威严,Majesty
cardDesc_103710,敌人手牌上限-1，抽牌-1；,"Enemy's maximum hand size -1, card draws -1."
cardName_100380,平衡,Balance
cardDesc_100380,每次至多受到3点伤害,Only take up to 3 damage at a time.
cardName_100390,黑暗,Darkness
cardDesc_100390,为对手牌库添加“恶作剧”，数量为卡组总牌数的50%,Shuffle Prank cards to the opponent's deck. The number is 50% of the deck.
cardName_100400,蛊惑,Bewitch
cardDesc_100400,使用的卡以自己为目标,Used cards target the user.
cardName_100410,预言,Prophecy
cardDesc_100410,对方回合触发：禁用对方手牌类型(行动，咒术，攻击，法力)中数量最多的手牌,"Triggered on opponent's turn: Blocks the most common card type (action, spell, attack or mana) in your opponent's hand."
cardName_100420,亡灵,Undead
cardDesc_100420,仅触发1次，死亡时触发：满血回复，无敌1回合，最大行动力+2， 当前行动力+2，最大手牌+2，牌库添加3张“尖叫”，洗牌，抽两张牌）,"Only triggers once at death: Full health restorey, Invincibility for 1 turn, Max Action +2, current Action +2, maximum hand size +2, 3 Scream cards added to deck, shuffle, draw two cards."
cardName_100430,警惕,Alertness
cardDesc_100430,回合开始丢弃敌方一张卡牌,Discards one enemy card at start of turn.
cardName_100440,激进,Renegade
cardDesc_100440,双方玩家在回合开始时抽3张牌,Both players draw 3 cards at start of turn.
cardName_100450,物抗,Physical Resistance
cardDesc_100450,受到物理伤害减半,Halves the physical damage taken.
cardName_104510,吸取,Absorb
cardDesc_104510,吸取对方{0}生命以及生命上限,Absorbs {0} of opponent's health and Maximun health.
cardName_100460,惧水,Hydrophobia
cardDesc_100460,受到水属性伤害翻倍,Doubles the water damage taken.
cardName_104610,烧伤,Burn
cardDesc_104610,每回合给敌人附加2层烧伤效果,Inflicts 2 layers of Burn on the enemy each turn.
cardName_100470,惧毒,Toxiphobia
cardDesc_100470,受到毒属性伤害翻倍,Doubles the poison damage taken.
cardName_104710,风速,Tailwind
cardDesc_104710,每回合额外抽1张牌,Draw 1 extra card each turn.
cardName_100480,惧火,Pyrophobia
cardDesc_100480,受到火属性伤害翻倍,Doubles the fire damage taken.
cardName_104810,淹没,Flood
cardDesc_104810,每2回合触发1次：丢弃对方所有手牌,Triggers once every 2 turns: Discard all cards in opponent's hand.
cardName_100490,惧风,Ancraophobia
cardDesc_100490,受到风属性伤害翻倍,Doubles the wind damage taken.
cardName_104910,毒素,Toxin
cardDesc_104910,每回合为敌人附加{0}点毒,Inflicts {0} Poison on the enemy each turn.
cardName_100540,胆小,Cowardice
cardDesc_100540,血量低于50后逃跑,You have a 15% chance of escaping after taking damage.
cardName_102060,筹谋,Plot
cardDesc_102060,敌人手牌上限和抽牌数-1，自己回合开始时，并且恢复自己3法力,Enemy maximum hand size and draws -1. You restore 3 mana at start of turn.
cardName_102090,限制,Restriction
cardDesc_102090,敌人行动力-1,Enemy Action -1
cardName_102110,炙热,Scorch
cardDesc_102110,每当敌人使用1张卡，则对他自己造成1点火焰伤害,"Every time the enemy uses 1 card, 1 fire damage is dealt to them."
cardName_102160,回复,Restorey
cardDesc_102160,回合开始时回复受到伤害值的生命，火属性与毒属性伤害除外。,"At start of turn, restore health equal to 30% of the damage you have taken"
cardName_102170,重生,Rebirth
cardDesc_102170,死亡后变成石像，石像存活的情况下，他下回合会满血复活，且石像的血量无法回复。,"Turns into a statue after death. If the statue survives, he revives on the next turn with full health and the statue's health will not restore."
cardName_102180,摇摆不定,Indecision
cardDesc_102180,摇摆不定,Indecision
cardName_102190,禁锢,Imprisonment
cardDesc_102190,禁用对方手牌中数量最少的类型,Blocks the least common card type in your opponent's hand.
cardName_102200,苦涩的选择1,Bitter Choice
cardDesc_102200,苦涩的选择,Bitter Choice
cardName_102210,动摇之心1,Wavering Heart
cardDesc_102210,每2回合：敌人需要给1张手牌给自己（不能是临时卡）,Wavering Heart
cardName_102220,了如指掌1,Like the Back of My Hand
cardDesc_102220,外婆每回合免疫前2次伤害,Grandma is immune to the first 3 lots of damage each turn.
cardName_102230,时间紧迫1,Time Pressure
cardDesc_102230,时间紧迫,Time Pressure
cardName_102240,焦躁1,Restlessness
cardDesc_102240,每回合额外抽2张卡,Draw 3 extra cards each turn.
cardName_102250,堕落1,Corruption
cardDesc_102250,每造成3点伤害回复1点生命,Restore 1 health each time you deal 3 damage.
cardName_102260,感染1,Infection
cardDesc_102260,回合开始对方获得{0}点毒,Your opponent takes {0} poison damage at start of turn.
cardName_102270,刺痛,Brass Knuckles
cardDesc_102270,伤害成为穿刺伤害,Damage becomes piercing damage.
cardName_102280,武装,Armament
cardDesc_102280,范围内获得1件装备,Get 1 piece of equipment within range.
cardName_102290,给牌,Give Card
cardDesc_102290,将玩家的卡组数量补充至15张（算上手牌，如果已经≥15张，则不补充）,Adds new cards to the player's deck until it has 15 cards (including cards in hand
cardName_102300,无敌,Invincibility
cardDesc_102300,无敌,Invincibility
cardName_102310,地下探险,Underground Adventure
cardDesc_102310,敌方回合开始抽牌的时候，随机移除双方牌组的一张牌（没有则不移除），并将卡牌“发现宝物！（id：1118）”置入小红帽手牌,"When opponent starts drawing cards at start of turn, one random card will be exiled from both players' decks (nothing will be removed if there are no cards) and a Treasure Hunt! card will be added to Little Red Riding Hood's hand."
cardName_102320,毒性,Toxicity
cardDesc_102320,敌方每次使用攻击牌的时候，将获得【中毒】*1,"Each time the enemy uses an attack card, they suffer <color=#e6c14f>Poisoned</color> ×1."
cardName_102330,冲锋,Right of Way
cardDesc_102330,战斗开始时，先进行你的回合。,It is your turn first in combat.
cardName_102340,好战,Pugilist
cardDesc_102340,好战：回合结束时，升级你本回合使用过的牌。,"Pugilist: At end of turn, upgrade the cards you used during the turn."
cardName_102350,礼物,Gift
cardDesc_102350,礼物：回合开始时敌方会获得卡牌“圣诞礼物”。,Gift: The enemy gets the Christmas Gift card at start of turn.
cardName_102360,狡猾,Gluttony
cardDesc_102360,双方手牌上限增加到10,Both sides' maximum hand size changes to 10.
cardName_102370,从容,Drowsiness
cardDesc_102370,未受伤时，不会行动（这个buff有初始数量4，每个蛙王回合开始的时候-1）,"When you do not take damage, you cannot take any action (this buff has an initial stack of 4, and decreased by 1 at the start of each Frog King's turn)."
cardName_102380,怪脾气,Crankiness
cardDesc_102380,熊法师的生命值为偶数的时候，熊法师造成的伤害加倍,"When the Bear Mage has an even amount of health, he deals double damage."
cardName_102390,冲浪,Pulse
cardDesc_102390,改为回合开始时消耗一半（向上取整）的法力，并造成等量伤害,"Pulse: At start of turn, spend half of your mana (rounded up) to deal an equivalent amount of damage."
cardName_102400,丧失理智,Irrationality
cardDesc_102400,双方不能连续使用同类型的牌。,Neither side can use the same type of card twice in a row.
cardName_102410,窃取,Steal
cardDesc_102410,回合开始时，获得对方坟场的1张牌。（在本次对局中永久获得）,"At start of turn, take 1 card from your opponent's graveyard (you keep it until the end of the combat)."
cardName_102420,衰老,Deterioration
cardDesc_102420,每当小红帽的牌组重置时（抽完重置），小红帽的抽牌上限-1,"Deterioration: Every time Little Red Riding Hood's deck resets (they draw all their cards), her draw limit decreases by 1."
cardName_102430,灾难降临,Calamity
cardDesc_102430,每4个回合，移除所有祷告和装备牌,"Every 4 turns, remove all prayer and equipment cards."
cardName_102440,吞噬,Engulf
cardDesc_102440,玩家丢弃的牌会进入食人花的口中,All cards discarded by players enter the Piranha Plant's mouth.
cardName_102441,铁壁,Iron Arm
cardDesc_102441,回合开始时，使【护甲】的数量等同于【铁壁】。\n当你的【护甲】被清空时，失去1层【铁壁】。,"At start of turn, Armor is equal to Iron Curtain. When your Armor is empty, you lose 1 layer of Iron Curtain."
cardName_102442,雪崩,Avalanche
cardDesc_102442,雪崩:受伤的一方获得【虚弱】*1,Avalanche: The injured party suffers <color=#e6c14f>Frailty</color> ×1.
cardName_102443,时间紧迫,Time Pressure
cardDesc_102443,时间紧迫,Time Pressure
cardName_102444,执念,Obsession
cardDesc_102444,死亡时，反弹受到的伤害,rebound sublethal damage on him
cardName_102445,暴食,Gluttony
